Symbol,Close,R21,R63,R126,R252,RAM21,RAM63,RAM126,RAM252,Rank21,Rank63,Rank126,Rank252,MR21,MR63,MR126,MR252,POS_COUNT,FINAL_SCREEN_RANK,ELIGIBLE,INELIGIBLE_REASON,MISSING_DAYS,FIRST_DATE,LAST_DATE,N_ROWS,SUSPECT_CORP_ACTION,instrument_key,Vol21,TS21,TS21_POS,B21,Vol63,TS63,TS63_POS,B63,Vol126,TS126,TS126_POS,B126,Vol252,TS252,TS252_POS,B252,MARKET_OUTPERFORMER,STRONG_TREND,STRONG_XS_MOMENTUM,VERY_STRONG_MOMENTUM,CORE_QUALIFIER,FINAL_QUALIFIER,pct_MR252,pct_MR126,pct_RAM252,PROVISIONAL
COFORGE,1841.00,0.015388,0.258115,0.703683,0.039526,0.040283,0.642267,1.597676,0.101472,72.77,94.59,95.84,59.25,0.038720,0.271235,0.641273,0.050871,4.00,73.76,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE591G01025,0.381994,0.015388,True,-0.023332,0.401881,0.258115,True,-0.013120,0.440442,0.703683,True,0.062410,0.389524,0.039526,True,-0.011345,True,True,False,False,False,False,59.25,95.84,58.63,0.00
COHANCE,438.00,-0.019805,0.079216,0.492588,-0.560418,-0.053214,0.195634,0.827556,-1.112900,54.26,76.30,90.44,0.42,0.003527,0.092336,0.430178,-0.549072,2.00,38.05,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE03QK01018,0.372182,-0.019805,False,-0.023332,0.404923,0.079216,True,-0.013120,0.595232,0.492588,True,0.062410,0.503565,-0.560418,False,-0.011345,False,False,False,False,False,False,0.42,90.44,8.52,0.00
COLPAL,1917.80,0.020323,-0.040044,-0.012004,-0.192369,0.077360,-0.158477,-0.044359,-0.793683,75.26,45.95,27.86,25.57,0.043656,-0.026924,-0.074414,-0.181024,1.00,24.53,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE259A01022,0.262713,0.020323,True,-0.023332,0.252680,-0.040044,False,-0.013120,0.270601,-0.012004,False,0.062410,0.242376,-0.192369,False,-0.011345,False,False,False,False,False,False,25.57,27.86,15.80,0.00
CAMS,708.05,-0.061315,-0.139829,0.107193,-0.080574,-0.255419,-0.583627,0.342958,-0.275224,22.87,13.72,51.35,43.45,-0.037983,-0.126709,0.044783,-0.069229,1.00,46.24,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE596I01020,0.240057,-0.061315,False,-0.023332,0.239586,-0.139829,False,-0.013120,0.312555,0.107193,True,0.062410,0.292758,-0.080574,False,-0.011345,False,False,False,False,False,False,43.45,51.35,41.58,0.00
CONCORDBIO,1494.40,-0.058646,0.136339,0.290389,-0.088113,-0.189552,0.405044,0.740328,-0.220889,24.74,85.65,74.84,42.00,-0.035314,0.149459,0.227979,-0.076768,2.00,55.55,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE338H01029,0.309391,-0.058646,False,-0.023332,0.336604,0.136339,True,-0.013120,0.392244,0.290389,True,0.062410,0.398903,-0.088113,False,-0.011345,False,False,False,False,False,False,42.00,74.84,44.07,0.00
CONCOR,504.55,-0.019053,0.069528,0.110610,-0.082636,-0.062518,0.217154,0.345007,-0.307297,55.30,74.64,51.56,43.24,0.004279,0.082648,0.048199,-0.071291,2.00,45.95,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE111A01025,0.304764,-0.019053,False,-0.023332,0.320180,0.069528,True,-0.013120,0.320602,0.110610,True,0.062410,0.268913,-0.082636,False,-0.011345,False,False,False,False,False,False,43.24,51.56,40.12,0.00
COROMANDEL,1999.50,-0.018939,-0.007791,0.020778,-0.104688,-0.080272,-0.032469,0.065694,-0.355412,55.72,55.72,34.51,39.50,0.004393,0.005329,-0.041632,-0.093343,1.00,37.17,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE169A01031,0.235939,-0.018939,False,-0.023332,0.239946,-0.007791,False,-0.013120,0.316287,0.020778,True,0.062410,0.294554,-0.104688,False,-0.011345,False,False,False,False,False,False,39.50,34.51,37.84,0.00
CRAFTSMAN,11138.00,0.033306,0.135777,0.639750,0.643379,0.104677,0.441866,1.782875,1.795353,81.08,85.45,94.59,94.18,0.056638,0.148897,0.577339,0.654724,4.00,94.43,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE00LO01017,0.318173,0.033306,True,-0.023332,0.307282,0.135777,True,-0.013120,0.358830,0.639750,True,0.062410,0.358358,0.643379,True,-0.011345,True,True,True,True,True,True,94.18,94.59,94.59,0.00
CREDITACC,1387.60,-0.086745,-0.013367,0.178629,0.068782,-0.303563,-0.041993,0.474243,0.174336,10.60,53.64,62.58,64.03,-0.063413,-0.000248,0.116219,0.080127,2.00,62.99,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE741K01010,0.285755,-0.086745,False,-0.023332,0.318328,-0.013367,False,-0.013120,0.376661,0.178629,True,0.062410,0.394538,0.068782,True,-0.011345,True,False,False,False,False,False,64.03,62.58,61.75,0.00
CROMPTON,227.12,-0.074868,-0.174859,-0.081044,-0.279442,-0.317272,-0.611394,-0.239940,-0.952793,15.80,6.24,16.01,14.14,-0.051535,-0.161739,-0.143454,-0.268097,0.00,14.43,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE299U01018,0.235973,-0.074868,False,-0.023332,0.286001,-0.174859,False,-0.013120,0.337768,-0.081044,False,0.062410,0.293287,-0.279442,False,-0.011345,False,False,False,False,False,False,14.14,16.01,11.85,0.00
CUMMINSIND,5099.50,-0.023084,-0.130520,0.111075,0.262346,-0.099668,-0.568223,0.360480,0.919203,51.56,15.80,51.98,79.21,0.000248,-0.117400,0.048664,0.273691,2.00,68.90,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE298A01020,0.231613,-0.023084,False,-0.023332,0.229699,-0.130520,False,-0.013120,0.308130,0.111075,True,0.062410,0.285406,0.262346,True,-0.011345,True,False,False,False,False,False,79.21,51.98,82.12,0.00
CYIENT,1073.30,0.199888,0.249403,0.256056,-0.129945,0.405202,0.679893,0.683914,-0.381673,99.38,94.39,71.31,35.34,0.223220,0.262523,0.193646,-0.118600,3.00,50.06,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE136B01020,0.493305,0.199888,True,-0.023332,0.366827,0.249403,True,-0.013120,0.374398,0.256056,True,0.062410,0.340461,-0.129945,False,-0.011345,False,False,False,False,False,False,35.34,71.31,37.01,0.00
DCMSHRIRAM,995.00,-0.051839,-0.055708,-0.053283,-0.194332,-0.289823,-0.293392,-0.190127,-0.606981,29.94,42.20,21.41,24.95,-0.028507,-0.042589,-0.115693,-0.182987,0.00,23.53,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE499A01024,0.178865,-0.051839,False,-0.023332,0.189877,-0.055708,False,-0.013120,0.280248,-0.053283,False,0.062410,0.320161,-0.194332,False,-0.011345,False,False,False,False,False,False,24.95,21.41,24.95,0.00
DLF,644.35,-0.038140,0.031785,0.214952,-0.148080,-0.149679,0.106710,0.646318,-0.492512,42.62,67.36,67.78,32.64,-0.014808,0.044905,0.152542,-0.136735,2.00,46.57,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE271C01023,0.254812,-0.038140,False,-0.023332,0.297869,0.031785,True,-0.013120,0.332580,0.214952,True,0.062410,0.300662,-0.148080,False,-0.011345,False,False,False,False,False,False,32.64,67.78,32.02,0.00
DOMS,2105.30,-0.040035,-0.074227,-0.016077,-0.188959,-0.275880,-0.379732,-0.062261,-0.726241,40.96,33.89,27.44,27.03,-0.016703,-0.061107,-0.078487,-0.177614,0.00,25.45,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE321T01012,0.145116,-0.040035,False,-0.023332,0.195473,-0.074227,False,-0.013120,0.258221,-0.016077,False,0.062410,0.260188,-0.188959,False,-0.011345,False,False,False,False,False,False,27.03,27.44,18.30,0.00
DABUR,395.25,-0.011257,-0.066706,-0.138607,-0.273571,-0.061022,-0.312369,-0.548965,-1.205693,61.12,38.46,7.48,15.18,0.012075,-0.053586,-0.201018,-0.262226,0.00,10.23,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE016A01026,0.184475,-0.011257,False,-0.023332,0.213549,-0.066706,False,-0.013120,0.252489,-0.138607,False,0.062410,0.226899,-0.273571,False,-0.011345,False,False,False,False,False,False,15.18,7.48,5.82,0.00
DALBHARAT,1761.40,-0.060587,0.025740,-0.049433,-0.269068,-0.197399,0.099261,-0.154377,-0.957567,23.91,65.28,22.45,15.59,-0.037255,0.038859,-0.111844,-0.257723,1.00,17.51,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE00R701025,0.306925,-0.060587,False,-0.023332,0.259313,0.025740,True,-0.013120,0.320212,-0.049433,False,0.062410,0.280991,-0.269068,False,-0.011345,False,False,False,False,False,False,15.59,22.45,11.43,0.00
DATAPATTNS,4513.30,-0.054648,-0.064038,0.457831,0.751446,-0.099756,-0.124618,0.848023,1.462590,26.61,38.88,87.94,96.05,-0.031316,-0.050919,0.395421,0.762791,2.00,91.68,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE0IX101010,0.547818,-0.054648,False,-0.023332,0.513878,-0.064038,False,-0.013120,0.539881,0.457831,True,0.062410,0.513777,0.751446,True,-0.011345,True,False,True,True,False,False,96.05,87.94,90.44,0.00
DEEPAKFERT,1343.20,-0.090096,-0.140792,0.436731,-0.061224,-0.340004,-0.459189,0.973140,-0.149149,9.98,13.51,86.07,45.53,-0.066764,-0.127672,0.374321,-0.049879,1.00,62.25,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE501A01019,0.264986,-0.090096,False,-0.023332,0.306610,-0.140792,False,-0.013120,0.448786,0.436731,True,0.062410,0.410493,-0.061224,False,-0.011345,False,False,False,False,False,False,45.53,86.07,48.02,0.00
DEEPAKNTR,1586.30,-0.102924,-0.035332,0.139829,-0.093232,-0.398642,-0.125173,0.429685,-0.319004,6.24,47.40,56.34,40.75,-0.079592,-0.022212,0.077419,-0.081887,1.00,46.78,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE288B01029,0.258186,-0.102924,False,-0.023332,0.282266,-0.035332,False,-0.013120,0.325422,0.139829,True,0.062410,0.292259,-0.093232,False,-0.011345,False,False,False,False,False,False,40.75,56.34,39.71,0.00
DELHIVERY,428.00,-0.048889,-0.071785,0.066667,-0.089943,-0.178860,-0.224229,0.215784,-0.292426,33.47,35.76,44.49,41.79,-0.025557,-0.058665,0.004256,-0.078598,1.00,42.70,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE148O01028,0.273336,-0.048889,False,-0.023332,0.320141,-0.071785,False,-0.013120,0.308951,0.066667,True,0.062410,0.307574,-0.089943,False,-0.011345,False,False,False,False,False,False,41.79,44.49,40.96,0.00
DEVYANI,140.62,-0.015955,0.202806,0.306149,-0.255585,-0.057093,0.560374,0.752914,-0.657079,58.42,91.48,76.51,16.63,0.007377,0.215925,0.243739,-0.244240,2.00,41.83,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE872J01023,0.279458,-0.015955,False,-0.023332,0.361911,0.202806,True,-0.013120,0.406619,0.306149,True,0.062410,0.388971,-0.255585,False,-0.011345,False,False,False,False,False,False,16.63,76.51,22.87,0.00
DIVISLAB,9375.00,0.095210,0.390331,0.544227,0.558474,0.343316,1.416038,2.246307,2.315061,94.80,98.34,92.72,91.27,0.118542,0.403451,0.481816,0.569819,4.00,92.97,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE361B01024,0.277326,0.095210,True,-0.023332,0.275650,0.390331,True,-0.013120,0.242276,0.544227,True,0.062410,0.241235,0.558474,True,-0.011345,True,True,True,True,True,True,91.27,92.72,96.88,0.00
DIXON,13005.00,-0.100747,0.038987,0.267173,-0.279142,-0.407651,0.122287,0.687709,-0.717145,6.44,69.02,72.97,14.55,-0.077415,0.052107,0.204763,-0.267797,2.00,38.92,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE935N01020,0.247140,-0.100747,False,-0.023332,0.318815,0.038987,True,-0.013120,0.388498,0.267173,True,0.062410,0.389241,-0.279142,False,-0.011345,False,False,False,False,False,False,14.55,72.97,19.54,0.00
LALPATHLAB,1896.90,0.005140,0.159616,0.414541,0.155238,0.031767,0.672248,1.246679,0.524545,68.19,88.77,84.82,72.77,0.028472,0.172736,0.352131,0.166583,4.00,77.59,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE600L01024,0.161800,0.005140,True,-0.023332,0.237436,0.159616,True,-0.013120,0.332517,0.414541,True,0.062410,0.295947,0.155238,True,-0.011345,True,True,True,False,True,False,72.77,84.82,72.77,0.00
DRREDDY,1185.00,0.012821,-0.068469,-0.071971,-0.090630,0.066164,-0.291041,-0.272002,-0.384790,71.52,37.01,17.46,41.58,0.036153,-0.055350,-0.134382,-0.079285,1.00,30.98,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE089A01031,0.193770,0.012821,True,-0.023332,0.235257,-0.068469,False,-0.013120,0.264598,-0.071971,False,0.062410,0.235531,-0.090630,False,-0.011345,False,False,False,False,False,False,41.58,17.46,36.80,0.00
EIDPARRY,700.70,-0.109713,-0.004829,-0.108694,-0.353657,-0.413877,-0.017316,-0.381626,-1.307891,4.78,57.17,11.64,7.48,-0.086381,0.008291,-0.171105,-0.342312,0.00,8.23,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE126A01031,0.265087,-0.109713,False,-0.023332,0.278873,-0.004829,False,-0.013120,0.284819,-0.108694,False,0.062410,0.270403,-0.353657,False,-0.011345,False,False,False,False,False,False,7.48,11.64,2.91,0.00
EIHOTEL,317.90,0.068033,-0.012273,0.010650,-0.203956,0.174373,-0.038719,0.031574,-0.678294,90.44,54.05,32.43,23.08,0.091365,0.000847,-0.051760,-0.192611,2.00,26.53,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE230A01023,0.390159,0.068033,True,-0.023332,0.316974,-0.012273,False,-0.013120,0.337303,0.010650,True,0.062410,0.300690,-0.203956,False,-0.011345,False,False,False,False,False,False,23.08,32.43,21.62,0.00
EICHERMOT,7516.00,-0.059383,-0.012482,0.100842,0.112163,-0.366799,-0.062630,0.356865,0.423415,24.32,53.85,49.90,69.02,-0.036051,0.000638,0.038432,0.123508,2.00,61.79,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE066A01021,0.161895,-0.059383,False,-0.023332,0.199296,-0.012482,False,-0.013120,0.282578,0.100842,True,0.062410,0.264901,0.112163,True,-0.011345,True,False,False,False,False,False,69.02,49.90,71.10,0.00
ELECON,421.20,-0.017838,-0.218625,0.121256,-0.286102,-0.051660,-0.687657,0.281851,-0.644236,56.76,1.87,53.64,13.51,0.005494,-0.205505,0.058846,-0.274757,1.00,31.60,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE205B01031,0.345306,-0.017838,False,-0.023332,0.317928,-0.218625,False,-0.013120,0.430215,0.121256,True,0.062410,0.444094,-0.286102,False,-0.011345,False,False,False,False,False,False,13.51,53.64,23.70,0.00
ELGIEQUIP,609.55,-0.044293,-0.005222,0.300651,0.298711,-0.137031,-0.017392,1.016587,0.893035,37.63,56.76,75.68,80.46,-0.020961,0.007898,0.238240,0.310056,2.00,78.75,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE285A01027,0.323232,-0.044293,False,-0.023332,0.300274,-0.005222,False,-0.013120,0.295745,0.300651,True,0.062410,0.334490,0.298711,True,-0.011345,True,False,True,False,False,False,80.46,75.68,81.50,0.00
EMAMILTD,368.45,-0.080255,-0.108948,-0.131219,-0.388008,-0.258441,-0.396456,-0.465019,-1.541800,13.72,21.62,7.90,4.78,-0.056922,-0.095828,-0.193630,-0.376663,0.00,5.16,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE548C01032,0.310534,-0.080255,False,-0.023332,0.274805,-0.108948,False,-0.013120,0.282180,-0.131219,False,0.062410,0.251659,-0.388008,False,-0.011345,False,False,False,False,False,False,4.78,7.90,0.42,0.00
EMCURE,2003.80,0.059651,0.128266,0.373971,0.455510,0.214932,0.490262,1.155454,1.392329,88.98,84.20,81.50,88.57,0.082983,0.141386,0.311561,0.466855,4.00,85.95,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE168P01015,0.277535,0.059651,True,-0.023332,0.261627,0.128266,True,-0.013120,0.323658,0.373971,True,0.062410,0.327157,0.455510,True,-0.011345,True,True,True,False,True,False,88.57,81.50,89.60,0.00
EMMVEE,,,,,,,,,,,,,,,,,,,,False,INSUFFICIENT_HISTORY,45,2025-11-18,2026-09-18,208,False,NSE_EQ|INE1C6T01020,,,,-0.023332,,,,-0.013120,,,,0.062410,,,,-0.011345,,,,,,,,,,0.00
ENDURANCE,2732.00,-0.085860,0.041794,0.142427,-0.066206,-0.391788,0.169300,0.458228,-0.215243,11.02,69.85,57.17,44.91,-0.062527,0.054914,0.080017,-0.054861,2.00,49.73,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE913H01037,0.219148,-0.085860,False,-0.023332,0.246863,0.041794,True,-0.013120,0.310821,0.142427,True,0.062410,0.307589,-0.066206,False,-0.011345,False,False,False,False,False,False,44.91,57.17,44.49,0.00
ENGINERSIN,266.35,0.124314,0.062256,0.409334,0.274890,0.329520,0.182889,0.924533,0.646835,96.05,73.39,84.41,79.83,0.147646,0.075376,0.346923,0.286235,4.00,81.00,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE510A01028,0.377258,0.124314,True,-0.023332,0.340402,0.062256,True,-0.013120,0.442747,0.409334,True,0.062410,0.424977,0.274890,True,-0.011345,True,True,True,False,True,False,79.83,84.41,76.51,0.00
ERIS,1321.30,-0.020025,-0.087752,0.008703,-0.222399,-0.111325,-0.393261,0.029236,-0.749545,53.85,28.48,32.02,21.00,0.003307,-0.074632,-0.053708,-0.211054,1.00,24.66,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE406M01024,0.179880,-0.020025,False,-0.023332,0.223140,-0.087752,False,-0.013120,0.297682,0.008703,True,0.062410,0.296712,-0.222399,False,-0.011345,False,False,False,False,False,False,21.00,32.02,17.26,0.00
ESCORTS,2798.20,-0.084029,-0.008153,-0.085556,-0.243362,-0.435970,-0.040575,-0.281382,-0.799015,11.85,55.51,15.18,17.88,-0.060697,0.004967,-0.147966,-0.232017,0.00,16.34,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE042A01014,0.192740,-0.084029,False,-0.023332,0.200927,-0.008153,False,-0.013120,0.304055,-0.085556,False,0.062410,0.304577,-0.243362,False,-0.011345,False,False,False,False,False,False,17.88,15.18,15.59,0.00
ETERNAL,326.85,0.021406,0.236663,0.472032,-0.003810,0.126756,0.872425,1.425324,-0.011492,75.88,93.76,88.77,55.09,0.044738,0.249783,0.409622,0.007535,3.00,68.61,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE758T01015,0.168878,0.021406,True,-0.023332,0.271270,0.236663,True,-0.013120,0.331175,0.472032,True,0.062410,0.331527,-0.003810,False,-0.011345,True,False,False,False,False,False,55.09,88.77,55.30,0.00
EXIDEIND,435.85,-0.051469,0.144714,0.476707,0.031110,-0.196882,0.456251,1.345691,0.104913,30.77,86.90,88.98,58.84,-0.028137,0.157834,0.414296,0.042455,3.00,70.89,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE302A01020,0.261420,-0.051469,False,-0.023332,0.317182,0.144714,True,-0.013120,0.354247,0.476707,True,0.062410,0.296528,0.031110,True,-0.011345,True,True,False,False,False,False,58.84,88.98,58.84,0.00
NYKAA,332.15,0.014663,0.098743,0.401477,0.396586,0.050514,0.409001,1.490346,1.416407,72.35,80.25,83.99,86.69,0.037995,0.111863,0.339066,0.407931,4.00,86.24,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE388Y01029,0.290279,0.014663,True,-0.023332,0.241425,0.098743,True,-0.013120,0.269385,0.401477,True,0.062410,0.279994,0.396586,True,-0.011345,True,True,True,False,True,False,86.69,83.99,89.81,0.00
FEDERALBNK,332.75,-0.072603,0.027165,0.275637,0.692093,-0.306659,0.111711,1.070903,2.671309,16.84,65.90,74.01,95.43,-0.049271,0.040285,0.213227,0.703438,3.00,87.44,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE171A01029,0.236755,-0.072603,False,-0.023332,0.243169,0.027165,True,-0.013120,0.257388,0.275637,True,0.062410,0.259084,0.692093,True,-0.011345,True,True,True,False,True,False,95.43,74.01,98.34,0.00
FACT,764.20,-0.029156,-0.136351,-0.051331,-0.221356,-0.062396,-0.450743,-0.140957,-0.544578,48.02,14.76,21.83,21.21,-0.005824,-0.123231,-0.113742,-0.210011,0.00,22.91,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE188A01015,0.467274,-0.029156,False,-0.023332,0.302502,-0.136351,False,-0.013120,0.364164,-0.051331,False,0.062410,0.406473,-0.221356,False,-0.011345,False,False,False,False,False,False,21.21,21.83,28.48,0.00
FINCABLES,1411.20,0.074218,0.212059,0.670059,0.672831,0.133825,0.404868,1.280775,1.563216,92.10,92.10,95.43,95.01,0.097550,0.225179,0.607649,0.684176,4.00,94.59,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE235A01022,0.554587,0.074218,True,-0.023332,0.523773,0.212059,True,-0.013120,0.523167,0.670059,True,0.062410,0.430415,0.672831,True,-0.011345,True,True,True,True,True,True,95.01,95.43,92.10,0.00
FSL,273.45,0.001465,0.117491,0.255971,-0.251540,0.002649,0.204146,0.422761,-0.506315,65.49,82.74,71.10,17.26,0.024797,0.130611,0.193561,-0.240195,3.00,41.62,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE684F01012,0.553021,0.001465,True,-0.023332,0.575525,0.117491,True,-0.013120,0.605475,0.255971,True,0.062410,0.496805,-0.251540,False,-0.011345,False,False,False,False,False,False,17.26,71.10,31.39,0.00
FIVESTAR,538.45,0.032998,0.036577,0.503420,0.015943,0.097355,0.116127,1.208411,0.039778,80.67,68.40,91.06,56.96,0.056330,0.049697,0.441010,0.027288,4.00,70.52,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE128S01021,0.338942,0.032998,True,-0.023332,0.314974,0.036577,True,-0.013120,0.416597,0.503420,True,0.062410,0.400804,0.015943,True,-0.011345,True,True,False,False,False,False,56.96,91.06,56.55,0.00
FORCEMOT,17488.00,-0.019566,-0.061652,-0.155985,-0.029577,-0.076418,-0.184650,-0.349104,-0.064857,54.47,40.33,4.99,50.94,0.003766,-0.048532,-0.218395,-0.018232,0.00,32.89,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE451A01017,0.256039,-0.019566,False,-0.023332,0.333884,-0.061652,False,-0.013120,0.446814,-0.155985,False,0.062410,0.456028,-0.029577,False,-0.011345,False,False,False,False,False,False,50.94,4.99,52.60,0.00
FORTIS,886.00,-0.027763,-0.079911,0.096670,-0.082768,-0.160407,-0.376813,0.406029,-0.320299,48.86,30.98,49.27,43.04,-0.004430,-0.066791,0.034260,-0.071423,1.00,44.82,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE061F01013,0.173076,-0.027763,False,-0.023332,0.212070,-0.079911,False,-0.013120,0.238088,0.096670,True,0.062410,0.258409,-0.082768,False,-0.011345,False,False,False,False,False,False,43.04,49.27,39.50,0.00
GAIL,173.90,0.008116,0.000000,0.190607,-0.028546,0.038974,0.000000,0.734414,-0.113556,69.02,58.94,64.24,51.35,0.031448,0.013120,0.128196,-0.017201,2.00,56.05,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE129A01019,0.208242,0.008116,True,-0.023332,0.221844,0.000000,False,-0.013120,0.259535,0.190607,True,0.062410,0.251381,-0.028546,False,-0.011345,False,False,False,False,False,False,51.35,64.24,49.06,0.00
GVT&D,4385.00,0.069512,-0.207554,0.244925,0.598440,0.143357,-0.469617,0.512386,1.335063,90.85,2.91,70.27,92.72,0.092844,-0.194434,0.182515,0.609785,3.00,82.95,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE200A01026,0.484890,0.069512,True,-0.023332,0.441965,-0.207554,False,-0.013120,0.478009,0.244925,True,0.062410,0.448249,0.598440,True,-0.011345,True,True,True,False,True,False,92.72,70.27,88.77,0.00
GMRAIRPORT,99.30,-0.031220,-0.087568,0.097238,0.138109,-0.086818,-0.335368,0.299399,0.435023,46.99,28.69,49.48,70.89,-0.007887,-0.074448,0.034827,0.149454,2.00,62.41,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE776C01039,0.359599,-0.031220,False,-0.023332,0.261109,-0.087568,False,-0.013120,0.324776,0.097238,True,0.062410,0.317475,0.138109,True,-0.011345,True,False,False,False,False,False,70.89,49.48,71.31,0.00
GABRIEL,1321.80,-0.081190,0.103892,0.591188,0.062967,-0.232758,0.235456,1.304829,0.128704,12.89,80.67,93.56,63.62,-0.057858,0.117012,0.528778,0.074312,3.00,74.84,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE524A01029,0.348818,-0.081190,False,-0.023332,0.441237,0.103892,True,-0.013120,0.453077,0.591188,True,0.062410,0.489242,0.062967,True,-0.011345,True,True,False,False,False,False,63.62,93.56,59.88,0.00
GALLANTT,547.15,-0.049592,-0.232985,0.018143,-0.230071,-0.207510,-0.587741,0.031329,-0.424261,33.06,1.25,33.89,20.58,-0.026260,-0.219865,-0.044268,-0.218726,1.00,28.69,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE297H01019,0.238985,-0.049592,False,-0.023332,0.396408,-0.232985,False,-0.013120,0.579111,0.018143,True,0.062410,0.542286,-0.230071,False,-0.011345,False,False,False,False,False,False,20.58,33.89,34.51,0.00
GRSE,2411.80,-0.085851,-0.138120,0.046561,0.023597,-0.385999,-0.580372,0.098860,0.052154,11.23,14.35,41.37,58.00,-0.062519,-0.125000,-0.015849,0.034942,2.00,51.10,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE382Z01011,0.222412,-0.085851,False,-0.023332,0.237985,-0.138120,False,-0.013120,0.470978,0.046561,True,0.062410,0.452456,0.023597,True,-0.011345,False,False,False,False,False,False,58.00,41.37,56.76,0.00
GICRE,351.00,-0.023915,-0.048007,-0.031858,-0.051736,-0.108272,-0.295682,-0.126900,-0.225824,50.94,43.87,25.16,46.78,-0.000583,-0.034887,-0.094268,-0.040391,0.00,37.46,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE481Y01014,0.220884,-0.023915,False,-0.023332,0.162358,-0.048007,False,-0.013120,0.251046,-0.031858,False,0.062410,0.229098,-0.051736,False,-0.011345,False,False,False,False,False,False,46.78,25.16,43.45,0.00
GILLETTE,7073.00,-0.057562,-0.096506,-0.108970,-0.296918,-0.330838,-0.589590,-0.539598,-1.290495,25.36,25.57,11.43,12.47,-0.034229,-0.083386,-0.171380,-0.285573,0.00,10.27,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE322A01010,0.173987,-0.057562,False,-0.023332,0.163684,-0.096506,False,-0.013120,0.201946,-0.108970,False,0.062410,0.230081,-0.296918,False,-0.011345,False,False,False,False,False,False,12.47,11.43,3.53,0.00
GLAND,2961.90,0.042445,0.346930,0.840604,0.506715,0.176786,0.987821,2.121941,1.530752,84.20,97.71,97.71,89.60,0.065777,0.360050,0.778194,0.518060,4.00,93.31,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE068V01023,0.240094,0.042445,True,-0.023332,0.351208,0.346930,True,-0.013120,0.396149,0.840604,True,0.062410,0.331023,0.506715,True,-0.011345,True,True,True,True,True,True,89.60,97.71,91.89,0.00
