schema_version,snapshot_id,capture_timestamp,source_timestamp,expiry,spot,current_atm,session_anchor_atm,range_low,range_high,rows_captured,source_is_stale,nifty_futures,futures_vwap,india_vix,range_ce_oi,range_pe_oi,range_oi_pcr,range_ce_exchange_change_oi,range_pe_exchange_change_oi,range_exchange_change_oi_pcr,range_ce_interval_oi_change,range_pe_interval_oi_change,range_ce_interval_volume,range_pe_interval_volume,max_ce_oi_strike,max_ce_oi,max_pe_oi_strike,max_pe_oi,max_ce_interval_add_strike,max_ce_interval_add,max_pe_interval_add_strike,max_pe_interval_add,atm_ce_ltp,atm_pe_ltp,atm_straddle_ltp,atm_ce_bid,atm_ce_ask,atm_pe_bid,atm_pe_ask,atm_straddle_bid,atm_straddle_ask,atm_straddle_mid,atm_ce_iv,atm_pe_iv,atm_quotes_executable,true_futures_context_available,trade_ready_data,quality_notes
2.1.0,20260828_111310_089,2026-08-28T11:13:10+05:30,2026-08-28T11:13:10+05:30,2026-09-01,24158.7,24150,24150,23550,24750,25,False,,,10.72,2120320.0,2120232.0,1.0,553926.0,1078845.0,1.9476,0.0,0.0,9475.0,12641.0,24300,264193.0,24200,281680.0,,,,,144.3,56.25,200.55,144.15,144.5,56.45,56.6,200.6,201.1,200.85,12.3,6.95,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_143703_000,2026-08-28T14:37:03+05:30,2026-08-28T14:37:03+05:30,2026-09-01,24119.7,24100,24150,23550,24750,25,False,,,10.82,2532289.0,1738546.0,0.6866,965895.0,697159.0,0.7218,-313.0,7861.0,45054.0,49594.0,24200,310179.0,24100,254681.0,24150,587.0,24100,3029.0,141.2,56.7,197.9,140.9,141.3,56.55,56.75,197.45,198.05,197.75,11.64,7.57,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_143803_000,2026-08-28T14:38:03+05:30,2026-08-28T14:38:03+05:30,2026-09-01,24121.15,24100,24150,23550,24750,25,False,,,10.77,2525839.0,1737595.0,0.6879,959445.0,696208.0,0.7256,-6450.0,-951.0,79081.0,76548.0,24200,308274.0,24100,255262.0,24700,109.0,24150,1389.0,142.9,55.2,198.1,142.9,143.25,55.25,55.4,198.15,198.65,198.4,11.84,7.46,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_143903_000,2026-08-28T14:39:03+05:30,2026-08-28T14:39:03+05:30,2026-09-01,24121.05,24100,24150,23550,24750,25,False,,,10.75,2521782.0,1738773.0,0.6895,955388.0,697386.0,0.73,-4057.0,1178.0,45023.0,39280.0,24200,307623.0,24100,256938.0,24450,291.0,24100,1676.0,143.9,54.95,198.85,143.9,144.0,54.8,54.95,198.7,198.95,198.825,11.88,7.45,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_144003_000,2026-08-28T14:40:03+05:30,2026-08-28T14:40:03+05:30,2026-09-01,24119.3,24100,24150,23550,24750,25,False,,,10.82,2514547.0,1745521.0,0.6942,948153.0,704134.0,0.7426,-7235.0,6748.0,66685.0,49496.0,24200,304969.0,24100,259150.0,24300,1957.0,24100,2212.0,141.1,56.8,197.9,141.1,141.4,56.6,56.8,197.7,198.2,197.95,11.63,7.6,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_144103_000,2026-08-28T14:41:03+05:30,2026-08-28T14:41:03+05:30,2026-09-01,24118.55,24100,24150,23550,24750,25,False,,,10.87,2510629.0,1739754.0,0.693,944235.0,698367.0,0.7396,-3918.0,-5767.0,80964.0,84971.0,24200,303210.0,24100,256385.0,24300,1279.0,24000,774.0,138.85,58.5,197.35,138.2,138.55,58.8,58.95,197.0,197.5,197.25,11.52,7.7,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_144203_000,2026-08-28T14:42:03+05:30,2026-08-28T14:42:03+05:30,2026-09-01,24115.6,24100,24150,23550,24750,25,False,,,10.9,2508400.0,1742919.0,0.6948,942006.0,701532.0,0.7447,-2229.0,3165.0,50141.0,50651.0,24200,302942.0,24100,258069.0,24150,1115.0,24100,1684.0,136.75,59.7,196.45,136.55,136.6,59.7,59.8,196.25,196.4,196.325,11.45,7.71,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_144302_999,2026-08-28T14:43:02+05:30,2026-08-28T14:43:02+05:30,2026-09-01,24116.65,24100,24150,23550,24750,25,False,,,10.87,2502330.0,1741603.0,0.696,935936.0,700216.0,0.7481,-6070.0,-1316.0,72022.0,76288.0,24300,300249.0,24100,258053.0,24300,1167.0,24000,724.0,138.05,59.4,197.45,137.8,138.15,59.3,59.5,197.1,197.65,197.375,11.51,7.76,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_144403_000,2026-08-28T14:44:03+05:30,2026-08-28T14:44:03+05:30,2026-09-01,24119.9,24100,24150,23550,24750,25,False,,,10.89,2502786.0,1741499.0,0.6958,936392.0,700112.0,0.7477,456.0,-104.0,30288.0,36527.0,24300,301019.0,24100,258025.0,24100,836.0,24000,641.0,139.4,58.8,198.2,139.1,139.4,58.8,58.9,197.9,198.3,198.1,11.6,7.72,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_144503_000,2026-08-28T14:45:03+05:30,2026-08-28T14:45:03+05:30,2026-09-01,24118.6,24100,24150,23550,24750,25,False,,,10.92,2505127.0,1733575.0,0.692,938733.0,692188.0,0.7374,2341.0,-7924.0,51412.0,46023.0,24300,304243.0,24100,254976.0,24300,3224.0,23950,108.0,140.8,58.05,198.85,140.85,141.0,58.05,58.2,198.9,199.2,199.05,11.59,7.72,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_144603_000,2026-08-28T14:46:03+05:30,2026-08-28T14:46:03+05:30,2026-09-01,24116.25,24100,24150,23550,24750,25,False,,,10.91,2500310.0,1739397.0,0.6957,933916.0,698010.0,0.7474,-4817.0,5822.0,29652.0,35980.0,24300,304511.0,24100,256116.0,24300,268.0,23800,3640.0,138.8,59.25,198.05,138.8,138.95,59.15,59.3,197.95,198.25,198.1,11.63,7.69,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_144703_000,2026-08-28T14:47:03+05:30,2026-08-28T14:47:03+05:30,2026-09-01,24114.8,24100,24150,23550,24750,25,False,,,10.9,2495701.0,1743835.0,0.6987,929307.0,702448.0,0.7559,-4609.0,4438.0,38991.0,49924.0,24300,303567.0,24100,258231.0,24450,736.0,24100,2115.0,137.35,59.9,197.25,137.35,137.7,59.9,60.0,197.25,197.7,197.475,11.58,7.68,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_144803_000,2026-08-28T14:48:03+05:30,2026-08-28T14:48:03+05:30,2026-09-01,24117.75,24100,24150,23550,24750,25,False,,,10.94,2490745.0,1747027.0,0.7014,924351.0,705640.0,0.7634,-4956.0,3192.0,34325.0,41593.0,24300,302794.0,24100,259528.0,23800,10.0,24100,1297.0,140.2,59.05,199.25,139.95,140.3,58.8,58.95,198.75,199.25,199.0,11.81,7.63,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_144903_000,2026-08-28T14:49:03+05:30,2026-08-28T14:49:03+05:30,2026-09-01,24123.45,24100,24150,23550,24750,25,False,,,10.87,2478328.0,1729002.0,0.6976,911934.0,687615.0,0.754,-12417.0,-18025.0,100159.0,104161.0,24300,301592.0,24100,253715.0,24550,59.0,24250,304.0,143.95,56.2,200.15,143.5,143.9,56.2,56.35,199.7,200.25,199.975,11.73,7.66,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_145002_999,2026-08-28T14:50:02+05:30,2026-08-28T14:50:02+05:30,2026-09-01,24128.8,24150,24150,23550,24750,25,False,,,10.79,2460015.0,1724305.0,0.7009,893621.0,682918.0,0.7642,-18313.0,-4697.0,167343.0,154686.0,24300,299929.0,24100,250620.0,24500,347.0,24200,934.0,115.75,71.1,186.85,115.45,115.7,71.1,71.3,186.55,187.0,186.775,11.41,7.02,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_145103_000,2026-08-28T14:51:03+05:30,2026-08-28T14:51:03+05:30,2026-09-01,24135.0,24150,24150,23550,24750,25,False,,,10.79,2455208.0,1714929.0,0.6985,888814.0,673542.0,0.7578,-4807.0,-9376.0,273512.0,262825.0,24300,301459.0,24100,248914.0,24300,1530.0,23800,687.0,123.4,65.8,189.2,123.85,124.05,65.8,65.95,189.65,190.0,189.825,11.78,6.98,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_145203_000,2026-08-28T14:52:03+05:30,2026-08-28T14:52:03+05:30,2026-09-01,24131.8,24150,24150,23550,24750,25,False,,,10.82,2393284.0,1675746.0,0.7002,826890.0,634359.0,0.7672,-61924.0,-39183.0,268312.0,213594.0,24300,295970.0,24100,233975.0,23700,5.0,23900,1768.0,119.5,68.4,187.9,119.3,119.55,68.2,68.25,187.5,187.8,187.65,11.54,7.03,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_145303_000,2026-08-28T14:53:03+05:30,2026-08-28T14:53:03+05:30,2026-09-01,24135.7,24150,24150,23550,24750,25,False,,,10.79,2388279.0,1690776.0,0.7079,821885.0,649389.0,0.7901,-5005.0,15030.0,118574.0,95321.0,24300,294179.0,24100,240945.0,24250,1111.0,24100,6970.0,122.75,66.0,188.75,122.75,123.0,66.0,66.2,188.75,189.2,188.975,11.6,7.06,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_145403_000,2026-08-28T14:54:03+05:30,2026-08-28T14:54:03+05:30,2026-09-01,24136.3,24150,24150,23550,24750,25,False,,,10.82,2383487.0,1695200.0,0.7112,817093.0,653813.0,0.8002,-4792.0,4424.0,150730.0,102840.0,24300,293895.0,24100,242442.0,24350,642.0,24100,1497.0,122.8,65.8,188.6,122.75,123.0,65.8,65.9,188.55,188.9,188.725,11.61,7.03,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_145503_000,2026-08-28T14:55:03+05:30,2026-08-28T14:55:03+05:30,2026-09-01,24138.85,24150,24150,23550,24750,25,False,,,10.83,2371389.0,1696219.0,0.7153,804995.0,654832.0,0.8135,-12098.0,1019.0,113762.0,86338.0,24300,294217.0,24100,244242.0,24300,322.0,24100,1800.0,124.3,64.95,189.25,123.95,124.25,65.4,65.55,189.35,189.8,189.575,11.67,7.0,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_145603_000,2026-08-28T14:56:03+05:30,2026-08-28T14:56:03+05:30,2026-09-01,24136.05,24150,24150,23550,24750,25,False,,,10.8,2353098.0,1697893.0,0.7216,786704.0,656506.0,0.8345,-18291.0,1674.0,120015.0,80024.0,24300,293670.0,24100,243945.0,24600,243.0,24200,3172.0,122.1,66.3,188.4,122.1,122.25,66.5,66.7,188.6,188.95,188.775,11.55,7.05,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_145703_000,2026-08-28T14:57:03+05:30,2026-08-28T14:57:03+05:30,2026-09-01,24132.0,24150,24150,23550,24750,25,False,,,10.81,2347352.0,1708538.0,0.7279,780958.0,667151.0,0.8543,-5746.0,10645.0,102400.0,85592.0,24300,292507.0,24100,248331.0,24200,343.0,24100,4386.0,119.85,67.1,186.95,119.7,119.95,67.1,67.25,186.8,187.2,187.0,11.56,6.94,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_145803_002,2026-08-28T14:58:03+05:30,2026-08-28T14:58:03+05:30,2026-09-01,24131.15,24150,24150,23550,24750,25,False,,,10.82,2333725.0,1717006.0,0.7357,767331.0,675619.0,0.8805,-13627.0,8468.0,109041.0,89309.0,24300,289719.0,24100,251732.0,24600,862.0,24100,3401.0,119.9,67.0,186.9,120.4,120.5,66.7,66.9,187.1,187.4,187.25,11.55,6.93,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_145902_999,2026-08-28T14:59:02+05:30,2026-08-28T14:59:02+05:30,2026-09-01,24129.0,24150,24150,23550,24750,25,False,,,10.8,2337982.0,1718874.0,0.7352,771588.0,677487.0,0.878,4257.0,1868.0,70996.0,67752.0,24300,290172.0,24100,252191.0,24250,1094.0,24000,886.0,118.4,68.1,186.5,118.2,118.55,68.0,68.1,186.2,186.65,186.425,11.48,6.97,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_150002_999,2026-08-28T15:00:02+05:30,2026-08-28T15:00:02+05:30,2026-09-01,24125.65,24150,24150,23550,24750,25,False,,,10.79,2334139.0,1718629.0,0.7363,767745.0,677242.0,0.8821,-3843.0,-245.0,108461.0,80133.0,24300,289651.0,24100,249866.0,24600,676.0,24000,1478.0,114.15,70.4,184.55,114.3,114.55,70.3,70.45,184.6,185.0,184.8,11.31,7.0,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_150103_000,2026-08-28T15:01:03+05:30,2026-08-28T15:01:03+05:30,2026-09-01,24120.0,24100,24150,23550,24750,25,False,,,10.82,2297421.0,1717836.0,0.7477,731027.0,676449.0,0.9253,-36718.0,-793.0,197969.0,225372.0,24300,284219.0,24100,250629.0,24650,182.0,24000,3694.0,143.8,55.0,198.8,143.65,144.0,55.0,55.15,198.65,199.15,198.9,11.77,7.54,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_150203_000,2026-08-28T15:02:03+05:30,2026-08-28T15:02:03+05:30,2026-09-01,24117.55,24100,24150,23550,24750,25,False,,,10.86,2291288.0,1727241.0,0.7538,724894.0,685854.0,0.9461,-6133.0,9405.0,109938.0,170930.0,24300,283572.0,24100,255271.0,24500,886.0,24100,4642.0,141.85,56.25,198.1,141.8,142.15,56.1,56.3,197.9,198.45,198.175,11.89,7.43,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_150303_000,2026-08-28T15:03:03+05:30,2026-08-28T15:03:03+05:30,2026-09-01,24108.3,24100,24150,23550,24750,25,False,,,10.88,2271553.0,1726539.0,0.7601,705159.0,685152.0,0.9716,-19735.0,-702.0,204638.0,313922.0,24300,282411.0,24100,256879.0,24750,121.0,24100,1608.0,133.3,61.45,194.75,134.25,134.65,61.3,61.5,195.55,196.15,195.85,11.6,7.56,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_150403_000,2026-08-28T15:04:03+05:30,2026-08-28T15:04:03+05:30,2026-09-01,24106.35,24100,24150,23550,24750,25,False,,,10.91,2274569.0,1716936.0,0.7548,708175.0,675549.0,0.9539,3016.0,-9603.0,126434.0,228867.0,24300,282831.0,24100,254192.0,24150,1485.0,24000,1551.0,135.0,60.8,195.8,134.25,134.55,61.2,61.4,195.45,195.95,195.7,11.7,7.55,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_150503_000,2026-08-28T15:05:03+05:30,2026-08-28T15:05:03+05:30,2026-09-01,24109.5,24100,24150,23550,24750,25,False,,,10.95,2266327.0,1710079.0,0.7546,699933.0,668692.0,0.9554,-8242.0,-6857.0,104056.0,151360.0,24300,281026.0,24100,252765.0,24150,537.0,24050,579.0,137.85,59.55,197.4,137.6,138.0,59.3,59.45,196.9,197.45,197.175,11.89,7.45,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_150603_000,2026-08-28T15:06:03+05:30,2026-08-28T15:06:03+05:30,2026-09-01,24110.05,24100,24150,23550,24750,25,False,,,10.92,2268095.0,1708536.0,0.7533,701701.0,667149.0,0.9508,1768.0,-1543.0,85225.0,136113.0,24300,280902.0,24100,253049.0,24750,3681.0,23550,369.0,138.1,58.55,196.65,137.65,137.85,59.0,59.15,196.65,197.0,196.825,11.76,7.48,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_150702_999,2026-08-28T15:07:02+05:30,2026-08-28T15:07:02+05:30,2026-09-01,24110.9,24100,24150,23550,24750,25,False,,,10.93,2265284.0,1699717.0,0.7503,698890.0,658330.0,0.942,-2811.0,-8819.0,81035.0,122918.0,24300,281905.0,24100,251134.0,24300,1003.0,23700,410.0,140.1,56.95,197.05,140.0,140.3,56.85,57.0,196.85,197.3,197.075,12.02,7.31,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_150802_999,2026-08-28T15:08:02+05:30,2026-08-28T15:08:02+05:30,2026-09-01,24112.9,24100,24150,23550,24750,25,False,,,10.9,2264343.0,1701906.0,0.7516,697949.0,660519.0,0.9464,-941.0,2189.0,66140.0,78724.0,24300,284857.0,24100,253333.0,24300,2952.0,24100,2199.0,140.95,56.75,197.7,140.35,140.7,56.75,56.8,197.1,197.5,197.3,12.04,7.29,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_150903_000,2026-08-28T15:09:03+05:30,2026-08-28T15:09:03+05:30,2026-09-01,24120.75,24100,24150,23550,24750,25,False,,,10.78,2260453.0,1697487.0,0.7509,694059.0,656100.0,0.9453,-3890.0,-4419.0,102996.0,142407.0,24300,285043.0,24100,251920.0,24700,226.0,24000,285.0,145.95,53.1,199.05,146.05,146.4,52.9,53.0,198.95,199.4,199.175,12.16,7.25,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_151003_000,2026-08-28T15:10:03+05:30,2026-08-28T15:10:03+05:30,2026-09-01,24122.9,24100,24150,23550,24750,25,False,,,10.81,2252350.0,1665367.0,0.7394,685956.0,623980.0,0.9097,-8103.0,-32120.0,163580.0,135172.0,24300,285836.0,24100,238898.0,24300,793.0,23550,976.0,149.75,52.2,201.95,149.8,150.0,52.05,52.2,201.85,202.2,202.025,12.44,7.35,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_151103_000,2026-08-28T15:11:03+05:30,2026-08-28T15:11:03+05:30,2026-09-01,24127.95,24150,24150,23550,24750,25,False,,,10.82,2230593.0,1660235.0,0.7443,664199.0,618848.0,0.9317,-21757.0,-5132.0,157795.0,118606.0,24300,281240.0,24100,239351.0,23900,24.0,24250,697.0,120.0,69.35,189.35,119.65,119.8,69.6,69.7,189.25,189.5,189.375,11.69,7.03,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_151203_001,2026-08-28T15:12:03+05:30,2026-08-28T15:12:03+05:30,2026-09-01,24153.95,24150,24150,23550,24750,25,False,,,10.71,2201384.0,1647722.0,0.7485,634990.0,606335.0,0.9549,-29209.0,-12513.0,391396.0,340821.0,24300,277436.0,24100,235162.0,24600,360.0,23750,601.0,138.95,56.2,195.15,139.1,139.45,56.25,56.4,195.35,195.85,195.6,12.5,6.66,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_151303_000,2026-08-28T15:13:03+05:30,2026-08-28T15:13:03+05:30,2026-09-01,24153.2,24150,24150,23550,24750,25,False,,,10.71,2076383.0,1621439.0,0.7809,509989.0,580052.0,1.1374,-125001.0,-26283.0,493682.0,330247.0,24300,265892.0,24100,229774.0,23650,1.0,23900,1125.0,135.55,56.85,192.4,137.05,137.45,56.1,56.2,193.15,193.65,193.4,12.29,6.77,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_151402_999,2026-08-28T15:14:02+05:30,2026-08-28T15:14:02+05:30,2026-09-01,24147.65,24150,24150,23550,24750,25,False,,,10.72,2056834.0,1626077.0,0.7906,490440.0,584690.0,1.1922,-19549.0,4638.0,257434.0,213407.0,24300,261907.0,24100,236259.0,24400,1206.0,24100,6485.0,130.85,59.85,190.7,130.9,131.25,59.65,59.8,190.55,191.05,190.8,11.61,7.02,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_151503_000,2026-08-28T15:15:03+05:30,2026-08-28T15:15:03+05:30,2026-09-01,24142.45,24150,24150,23550,24750,25,False,,,10.61,2046252.0,1622884.0,0.7931,479858.0,581497.0,1.2118,-10582.0,-3193.0,133405.0,149021.0,24300,260081.0,24100,234966.0,24550,1716.0,23850,2661.0,133.75,58.7,192.45,133.7,134.1,58.55,58.7,192.25,192.8,192.525,12.34,6.73,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_151603_000,2026-08-28T15:16:03+05:30,2026-08-28T15:16:03+05:30,2026-09-01,24142.45,24150,24150,23550,24750,25,False,,,10.72,2021144.0,1624067.0,0.8035,454750.0,582680.0,1.2813,-25108.0,1183.0,261033.0,201390.0,24300,256202.0,24100,236931.0,24750,538.0,24100,1965.0,132.1,58.4,190.5,131.65,132.05,58.2,58.3,189.85,190.35,190.1,12.18,6.61,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_151703_000,2026-08-28T15:17:03+05:30,2026-08-28T15:17:03+05:30,2026-09-01,24142.45,24150,24150,23550,24750,25,False,,,10.75,2014440.0,1617820.0,0.8031,448046.0,576433.0,1.2865,-6704.0,-6247.0,115699.0,128046.0,24300,255121.0,24100,235498.0,24450,658.0,23850,883.0,133.95,56.85,190.8,134.15,134.45,56.2,56.35,190.35,190.8,190.575,12.25,6.45,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_151803_000,2026-08-28T15:18:03+05:30,2026-08-28T15:18:03+05:30,2026-09-01,24142.45,24150,24150,23550,24750,25,False,,,10.74,2013822.0,1611988.0,0.8005,447428.0,570601.0,1.2753,-618.0,-5832.0,97075.0,88950.0,24300,255484.0,24100,236587.0,24550,783.0,24100,1089.0,129.35,59.75,189.1,129.2,129.5,59.55,59.7,188.75,189.2,188.975,11.89,6.74,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_151903_000,2026-08-28T15:19:03+05:30,2026-08-28T15:19:03+05:30,2026-09-01,24142.45,24150,24150,23550,24750,25,False,,,10.76,2006559.0,1609500.0,0.8021,440165.0,568113.0,1.2907,-7263.0,-2488.0,62037.0,69223.0,24300,254282.0,24100,236029.0,24750,354.0,24150,1055.0,130.3,58.9,189.2,130.45,130.6,58.9,59.1,189.35,189.7,189.525,12.01,6.67,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_152003_000,2026-08-28T15:20:03+05:30,2026-08-28T15:20:03+05:30,2026-09-01,24142.45,24150,24150,23550,24750,25,False,,,10.76,1996858.0,1601646.0,0.8021,430464.0,560259.0,1.3015,-9701.0,-7854.0,61442.0,57402.0,24300,253758.0,24100,234675.0,24400,366.0,23900,721.0,130.55,59.0,189.55,130.55,130.9,58.8,58.95,189.35,189.85,189.6,12.07,6.67,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_152102_999,2026-08-28T15:21:02+05:30,2026-08-28T15:21:02+05:30,2026-09-01,24142.45,24150,24150,23550,24750,25,False,,,10.72,1969994.0,1571650.0,0.7978,403600.0,530263.0,1.3138,-26864.0,-29996.0,353721.0,339784.0,24300,252522.0,24100,222892.0,24750,1065.0,23550,2689.0,141.35,49.4,190.75,141.3,141.65,49.3,49.5,190.6,191.15,190.875,12.91,5.92,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_152203_004,2026-08-28T15:22:03+05:30,2026-08-28T15:22:03+05:30,2026-09-01,24142.45,24150,24150,23550,24750,25,False,,,10.69,1935663.0,1552076.0,0.8018,369269.0,510689.0,1.383,-34331.0,-19574.0,316498.0,276880.0,24300,247794.0,24100,216451.0,24550,778.0,23750,564.0,142.85,49.05,191.9,142.35,142.75,49.2,49.35,191.55,192.1,191.825,13.14,5.81,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_152303_000,2026-08-28T15:23:03+05:30,2026-08-28T15:23:03+05:30,2026-09-01,24142.45,24150,24150,23550,24750,25,False,,,10.69,1904966.0,1538755.0,0.8078,338572.0,497368.0,1.469,-30697.0,-13321.0,211997.0,141456.0,24300,246315.0,24100,213797.0,23850,24.0,24200,481.0,140.15,49.9,190.05,140.3,140.55,49.9,50.05,190.2,190.6,190.4,12.94,5.84,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_152403_000,2026-08-28T15:24:03+05:30,2026-08-28T15:24:03+05:30,2026-09-01,24142.45,24150,24150,23550,24750,25,False,,,10.72,1893129.0,1535229.0,0.8109,326735.0,493842.0,1.5114,-11837.0,-3526.0,96808.0,89622.0,24300,245502.0,24100,212989.0,24500,181.0,24000,1390.0,138.85,51.2,190.05,138.85,139.1,51.15,51.3,190.0,190.4,190.2,12.82,5.99,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_152502_999,2026-08-28T15:25:02+05:30,2026-08-28T15:25:02+05:30,2026-09-01,24142.45,24150,24150,23550,24750,25,False,,,10.68,1878788.0,1524649.0,0.8115,312394.0,483262.0,1.547,-14341.0,-10580.0,134785.0,118602.0,24300,243943.0,24100,211538.0,24550,2434.0,23600,392.0,142.45,50.15,192.6,141.95,142.3,49.85,50.0,191.8,192.3,192.05,13.11,5.84,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_152603_000,2026-08-28T15:26:03+05:30,2026-08-28T15:26:03+05:30,2026-09-01,24142.45,24150,24150,23550,24750,25,False,,,10.66,1859439.0,1522727.0,0.8189,293045.0,481340.0,1.6425,-19349.0,-1922.0,107104.0,75618.0,24300,241804.0,24100,210012.0,23850,8.0,24000,828.0,139.95,50.0,189.95,139.85,139.95,49.85,50.0,189.7,189.95,189.825,12.91,5.84,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
2.1.0,20260828_152703_000,2026-08-28T15:27:03+05:30,2026-08-28T15:27:03+05:30,2026-09-01,24142.45,24150,24150,23550,24750,25,False,,,10.65,1837861.0,1513649.0,0.8236,271467.0,472262.0,1.7397,-21578.0,-9078.0,144960.0,111414.0,24300,240356.0,24100,208031.0,24750,1831.0,24000,977.0,138.45,51.3,189.75,138.1,138.5,51.25,51.4,189.35,189.9,189.625,12.66,6.01,True,False,True,true one-minute NIFTY futures OHLCV/VWAP unavailable; scheduled-event status not supplied
